source_file,label,search_url,want_title,surname,query_text,best_id,best_abs_url,best_title,best_published,best_score,best_query,tried_queries
/Users/shl/nvidia/QML/2020_QML_Literature_Review.md,"Fujii et al., 2020",https://arxiv.org/search/?query=Deep+Variational+Quantum+Eigensolver+divide+conquer+smaller+quantum+computers+2020,"Fujii et al., 2020",Fujii,Deep Variational Quantum Eigensolver divide conquer smaller quantum computers 2020,2408.15444,https://arxiv.org/abs/2408.15444,Quantum games and synchronicity,2024-08-27T23:27:59Z,0.2553,all:Deep Variational Quantum Eigensolver divide conquer smaller quantum computers 2020 AND au:Fujii,all:Deep Variational Quantum Eigensolver divide conquer smaller quantum computers 2020 AND au:Fujii
/Users/shl/nvidia/QML/2020_QML_Literature_Review.md,"Cerezo et al., 2020",https://arxiv.org/search/?query=Variational+Quantum+Algorithms+Cerezo+2020,"Cerezo et al., 2020",Cerezo,Variational Quantum Algorithms Cerezo 2020,2012.09265,https://arxiv.org/abs/2012.09265,Variational Quantum Algorithms,2020-12-16T21:00:46Z,0.2979,all:Variational Quantum Algorithms Cerezo 2020 AND au:Cerezo,all:Variational Quantum Algorithms Cerezo 2020 AND au:Cerezo
/Users/shl/nvidia/QML/2020_QML_Literature_Review.md,"Wang et al., 2020",https://arxiv.org/search/?query=Noise+Induced+Barren+Plateaus+Variational+Quantum+Algorithms+2020,"Wang et al., 2020",Wang,Noise Induced Barren Plateaus Variational Quantum Algorithms 2020,2204.13751,https://arxiv.org/abs/2204.13751,BEINIT: Avoiding Barren Plateaus in Variational Quantum Algorithms,2022-04-28T19:46:10Z,0.225,all:Noise Induced Barren Plateaus Variational Quantum Algorithms 2020 AND au:Wang,all:Noise Induced Barren Plateaus Variational Quantum Algorithms 2020 AND au:Wang
/Users/shl/nvidia/QML/2020_QML_Literature_Review.md,"Schuld et al., 2020",https://arxiv.org/search/?query=effect+data+encoding+expressive+power+variational+quantum+machine+learning+2020,"Schuld et al., 2020",Schuld,effect data encoding expressive power variational quantum machine learning 2020,2110.03861,https://arxiv.org/abs/2110.03861,QTN-VQC: An End-to-End Learning framework for Quantum Neural Networks,2021-10-06T14:44:51Z,0.2118,all:effect data encoding expressive power variational quantum machine learning 2020 AND au:Schuld,all:effect data encoding expressive power variational quantum machine learning 2020 AND au:Schuld
/Users/shl/nvidia/QML/2020_QML_Literature_Review.md,"Abbas et al., 2020 - The power of QNN",https://arxiv.org/search/?query=power+of+quantum+neural+networks+Abbas+2020,The power of QNN,Abbas,power of quantum neural networks Abbas 2020,1512.00242,https://arxiv.org/abs/1512.00242,Towards Dropout Training for Convolutional Neural Networks,2015-12-01T12:46:11Z,0.2703,all:power of quantum neural networks Abbas 2020 AND au:Abbas,all:power of quantum neural networks Abbas 2020 AND au:Abbas
/Users/shl/nvidia/QML/2020_QML_Literature_Review.md,"Poland et al., 2020 - No Free Lunch for QML",https://arxiv.org/search/?query=No+Free+Lunch+Quantum+Machine+Learning+Poland+Beer+Osborne+2020,No Free Lunch for QML,Pol,No Free Lunch Quantum Machine Learning Poland Beer Osborne 2020,2003.14103,https://arxiv.org/abs/2003.14103,No Free Lunch for Quantum Machine Learning,2020-03-31T11:19:41Z,0.6667,all:No Free Lunch Quantum Machine Learning Poland Beer Osborne 2020 AND au:Pol,"all:No Free Lunch Quantum Machine Learning Poland Beer Osborne 2020 AND au:Pol | ti:""No Free Lunch for QML"""
/Users/shl/nvidia/QML/2021_QML_Literature_Review.md,"Choi & Oh & Kim, 2021 - A Tutorial on Quantum Graph Recurrent Neural Network (QGRNN)",https://arxiv.org/search/?query=Tutorial+Quantum+Graph+Recurrent+Neural+Network+QGRNN+2021&searchtype=all,A Tutorial on Quantum Graph Recurrent Neural Network (QGRNN),Choi,Tutorial Quantum Graph Recurrent Neural Network QGRNN 2021,1910.06251,https://arxiv.org/abs/1910.06251,Deep Independently Recurrent Neural Network (IndRNN),2019-10-11T09:43:49Z,0.6296,all:Tutorial Quantum Graph Recurrent Neural Network QGRNN 2021 AND au:Choi,"all:Tutorial Quantum Graph Recurrent Neural Network QGRNN 2021 AND au:Choi | ti:""A Tutorial on Quantum Graph Recurrent Neural Network (QGRNN)"""
/Users/shl/nvidia/QML/2021_QML_Literature_Review.md,"Massoli et al., 2021 - A Leap among Entanglement and Neural Networks: A Quantum Survey",https://arxiv.org/search/?query=Leap+Entanglement+Neural+Networks+Quantum+Survey+Massoli+2021&searchtype=all,A Leap among Entanglement and Neural Networks: A Quantum Survey,Massoli,Leap Entanglement Neural Networks Quantum Survey Massoli 2021,1901.06610,https://arxiv.org/abs/1901.06610,Hierarchical Attentional Hybrid Neural Networks for Document Classification,2019-01-20T01:48:43Z,0.4964,all:Leap Entanglement Neural Networks Quantum Survey Massoli 2021 AND au:Massoli,"all:Leap Entanglement Neural Networks Quantum Survey Massoli 2021 AND au:Massoli | ti:""A Leap among Entanglement and Neural Networks: A Quantum Survey"""
/Users/shl/nvidia/QML/2021_QML_Literature_Review.md,"Motta & Rice, 2021",https://arxiv.org/search/?query=Emerging+quantum+computing+algorithms+quantum+chemistry+Motta+Rice+2021,"Motta & Rice, 2021",Motta,Emerging quantum computing algorithms quantum chemistry Motta Rice 2021,1804.03719,https://arxiv.org/abs/1804.03719,Quantum Algorithm Implementations for Beginners,2018-04-10T21:08:57Z,0.2903,all:Emerging quantum computing algorithms quantum chemistry Motta Rice 2021 AND au:Motta,all:Emerging quantum computing algorithms quantum chemistry Motta Rice 2021 AND au:Motta
/Users/shl/nvidia/QML/2021_QML_Literature_Review.md,"Huggins et al., 2021",https://arxiv.org/search/?query=Efficient+noise+resilient+measurements+quantum+chemistry+near+term+Huggins+2021,"Huggins et al., 2021",Huggins,Efficient noise resilient measurements quantum chemistry near term Huggins 2021,0608035,https://arxiv.org/abs/0608035,Quantum measurements without sums,2006-08-03T16:53:06Z,0.2353,all:Efficient noise resilient measurements quantum chemistry near term Huggins 2021 AND au:Huggins,"all:Efficient noise resilient measurements quantum chemistry near term Huggins 2021 AND au:Huggins | ti:""Huggins et al., 2021"""
/Users/shl/nvidia/QML/2021_QML_Literature_Review.md,"Kyriienko et al., 2021",https://arxiv.org/search/?query=Solving+nonlinear+differential+equations+differentiable+quantum+circuits+2021,"Kyriienko et al., 2021",Kyriienko,Solving nonlinear differential equations differentiable quantum circuits 2021,1403.8110,https://arxiv.org/abs/1403.8110,Note on a Nonlinear Differential Equation,2014-03-26T23:37:03Z,0.2623,all:Solving nonlinear differential equations differentiable quantum circuits 2021 AND au:Kyriienko,"all:Solving nonlinear differential equations differentiable quantum circuits 2021 AND au:Kyriienko | ti:""Kyriienko et al., 2021"""
/Users/shl/nvidia/QML/2021_QML_Literature_Review.md,"Bharti et al., 2021",https://arxiv.org/search/?query=Noisy+intermediate+scale+quantum+NISQ+algorithms+Bharti+2021,"Bharti et al., 2021",Bharti,Noisy intermediate scale quantum NISQ algorithms Bharti 2021,1801.00862,https://arxiv.org/abs/1801.00862,Quantum Computing in the NISQ era and beyond,2018-01-02T23:43:08Z,0.2623,all:Noisy intermediate scale quantum NISQ algorithms Bharti 2021 AND au:Bharti,all:Noisy intermediate scale quantum NISQ algorithms Bharti 2021 AND au:Bharti
/Users/shl/nvidia/QML/2021_QML_Literature_Review.md,"Schuld, 2021",https://arxiv.org/search/?query=Supervised+quantum+machine+learning+models+kernel+methods+Schuld+2021,"Schuld, 2021",Schuld,Supervised quantum machine learning models kernel methods Schuld 2021,2101.11020,https://arxiv.org/abs/2101.11020,Supervised quantum machine learning models are kernel methods,2021-01-26T19:00:04Z,0.1667,all:Supervised quantum machine learning models kernel methods Schuld 2021 AND au:Schuld,all:Supervised quantum machine learning models kernel methods Schuld 2021 AND au:Schuld
/Users/shl/nvidia/QML/2021_QML_Literature_Review.md,"Huang et al., 2021",https://arxiv.org/search/?query=power+of+data+quantum+machine+learning+Huang+2021,"Huang et al., 2021",Huang,power of data quantum machine learning Huang 2021,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.2807,all:power of data quantum machine learning Huang 2021 AND au:Huang,all:power of data quantum machine learning Huang 2021 AND au:Huang
/Users/shl/nvidia/QML/2021_QML_Literature_Review.md,"Bharti et al., 2021 - NISQ algorithms",https://arxiv.org/search/?query=Noisy+intermediate+scale+quantum+NISQ+algorithms+Bharti+2021,NISQ algorithms,Bharti,Noisy intermediate scale quantum NISQ algorithms Bharti 2021,1905.10415,https://arxiv.org/abs/1905.10415,Quantum-inspired algorithms in practice,2019-05-24T19:17:30Z,0.5185,all:Noisy intermediate scale quantum NISQ algorithms Bharti 2021 AND au:Bharti,all:Noisy intermediate scale quantum NISQ algorithms Bharti 2021 AND au:Bharti
/Users/shl/nvidia/QML/2021_QML_Literature_Review.md,"Huang et al., 2021 - The power of data",https://arxiv.org/search/?query=power+of+data+quantum+machine+learning+Huang+2021,The power of data,Huang,power of data quantum machine learning Huang 2021,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.3448,all:power of data quantum machine learning Huang 2021 AND au:Huang,all:power of data quantum machine learning Huang 2021 AND au:Huang
/Users/shl/nvidia/QML/2021_QML_Literature_Review.md,"Martyn et al., 2021 - Grand Unification",https://arxiv.org/search/?query=Grand+Unification+Quantum+Algorithms+Martyn+2021,Grand Unification,Martyn,Grand Unification Quantum Algorithms Martyn 2021,2105.02859,https://arxiv.org/abs/2105.02859,A Grand Unification of Quantum Algorithms,2021-05-06T17:46:33Z,0.5862,all:Grand Unification Quantum Algorithms Martyn 2021 AND au:Martyn,all:Grand Unification Quantum Algorithms Martyn 2021 AND au:Martyn
/Users/shl/nvidia/QML/2021_QML_Literature_Review.md,"Motta & Rice, 2021 - Quantum chemistry algorithms",https://arxiv.org/search/?query=Emerging+quantum+computing+algorithms+quantum+chemistry+Motta+Rice+2021,Quantum chemistry algorithms,Motta,Emerging quantum computing algorithms quantum chemistry Motta Rice 2021,1905.10415,https://arxiv.org/abs/1905.10415,Quantum-inspired algorithms in practice,2019-05-24T19:17:30Z,0.597,all:Emerging quantum computing algorithms quantum chemistry Motta Rice 2021 AND au:Motta,"all:Emerging quantum computing algorithms quantum chemistry Motta Rice 2021 AND au:Motta | ti:""Quantum chemistry algorithms"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Guo et al., 2022 - Scalable quantum computational chemistry with superconducting qubits",https://arxiv.org/search/?query=Scalable+quantum+computational+chemistry+superconducting+qubits+2022&searchtype=all,Scalable quantum computational chemistry with superconducting qubits,Guo,Scalable quantum computational chemistry superconducting qubits 2022,1909.05768,https://arxiv.org/abs/1909.05768,Scalable nonadiabatic holonomic quantum computation on a superconducting qubit lattice,2019-09-12T15:52:49Z,0.6623,all:Scalable quantum computational chemistry superconducting qubits 2022 AND au:Guo,"all:Scalable quantum computational chemistry superconducting qubits 2022 AND au:Guo | ti:""Scalable quantum computational chemistry with superconducting qubits"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Liang et al., 2022 - PAN: Pulse Ansatz on NISQ Machines",https://arxiv.org/search/?query=PAN+Pulse+Ansatz+NISQ+Machines+2022&searchtype=all,PAN: Pulse Ansatz on NISQ Machines,Liang,PAN Pulse Ansatz NISQ Machines 2022,2007.03613,https://arxiv.org/abs/2007.03613,PAN IIT Survey on Online Education: A Report,2020-07-05T06:08:18Z,0.3684,all:PAN Pulse Ansatz NISQ Machines 2022 AND au:Liang,"all:PAN Pulse Ansatz NISQ Machines 2022 AND au:Liang | ti:""PAN: Pulse Ansatz on NISQ Machines"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Pirnay et al., 2022 - A super-polynomial quantum advantage for combinatorial optimization problems",https://arxiv.org/search/?query=super+polynomial+quantum+advantage+combinatorial+optimization+2022&searchtype=all,A super-polynomial quantum advantage for combinatorial optimization problems,Pirnay,super polynomial quantum advantage combinatorial optimization 2022,2212.08678,https://arxiv.org/abs/2212.08678,An in-principle super-polynomial quantum advantage for approximating combinatorial optimization problems via computational learning theory,2022-12-16T19:01:04Z,0.7103,all:super polynomial quantum advantage combinatorial optimization 2022 AND au:Pirnay,"all:super polynomial quantum advantage combinatorial optimization 2022 AND au:Pirnay | ti:""A super-polynomial quantum advantage for combinatorial optimization problems"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Shastry et al., 2022 - Reliable quantum kernel classification using fewer circuit evaluations",https://arxiv.org/search/?query=Reliable+quantum+kernel+classification+fewer+circuit+evaluations+2022&searchtype=all,Reliable quantum kernel classification using fewer circuit evaluations,Shastry,Reliable quantum kernel classification fewer circuit evaluations 2022,1110.2998,https://arxiv.org/abs/1110.2998,Equivalent Quantum Circuits,2011-10-13T17:08:03Z,0.4536,all:Reliable quantum kernel classification fewer circuit evaluations 2022 AND au:Shastry,"all:Reliable quantum kernel classification fewer circuit evaluations 2022 AND au:Shastry | ti:""Reliable quantum kernel classification using fewer circuit evaluations"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Bravo et al., 2022 - Universal Quantum Perceptrons for Quantum Machine Learning",https://arxiv.org/search/?query=Universal+Quantum+Perceptrons+Quantum+Machine+Learning+2022&searchtype=all,Universal Quantum Perceptrons for Quantum Machine Learning,Bravo,Universal Quantum Perceptrons Quantum Machine Learning 2022,2102.08991,https://arxiv.org/abs/2102.08991,Generalization in Quantum Machine Learning: a Quantum Information Perspective,2021-02-17T19:35:21Z,0.5224,all:Universal Quantum Perceptrons Quantum Machine Learning 2022 AND au:Bravo,"all:Universal Quantum Perceptrons Quantum Machine Learning 2022 AND au:Bravo | ti:""Universal Quantum Perceptrons for Quantum Machine Learning"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Heimann & Schönhoff & Kirchner, 2022 - Learning capability of parametrized quantum circuits",https://arxiv.org/search/?query=Learning+capability+parametrized+quantum+circuits+2022&searchtype=all,Learning capability of parametrized quantum circuits,Heimann,Learning capability parametrized quantum circuits 2022,2102.01659,https://arxiv.org/abs/2102.01659,Capacity and quantum geometry of parametrized quantum circuits,2021-02-02T18:16:57Z,0.7018,all:Learning capability parametrized quantum circuits 2022 AND au:Heimann,"all:Learning capability parametrized quantum circuits 2022 AND au:Heimann | ti:""Learning capability of parametrized quantum circuits"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Zheng & Wang & Zhang, 2022 - A quantum neural network with efficient optimization and interpretability",https://arxiv.org/search/?query=quantum+neural+network+efficient+optimization+interpretability+2022&searchtype=all,A quantum neural network with efficient optimization and interpretability,Zheng,quantum neural network efficient optimization interpretability 2022,1901.08551,https://arxiv.org/abs/1901.08551,A Universal Logic Operator for Interpretable Deep Convolution Networks,2019-01-20T18:50:24Z,0.4615,all:quantum neural network efficient optimization interpretability 2022 AND au:Zheng,"all:quantum neural network efficient optimization interpretability 2022 AND au:Zheng | ti:""A quantum neural network with efficient optimization and interpretability"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Lourens et al., 2022 - Architecture representations for quantum convolutional neural networks",https://arxiv.org/search/?query=Architecture+representations+quantum+convolutional+neural+networks+2022&searchtype=all,Architecture representations for quantum convolutional neural networks,Lourens,Architecture representations quantum convolutional neural networks 2022,1905.01924,https://arxiv.org/abs/1905.01924,Fast and Reliable Architecture Selection for Convolutional Neural Networks,2019-05-06T10:58:23Z,0.7361,all:Architecture representations quantum convolutional neural networks 2022 AND au:Lourens,"all:Architecture representations quantum convolutional neural networks 2022 AND au:Lourens | ti:""Architecture representations for quantum convolutional neural networks"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Ai et al., 2022 - Decompositional Quantum Graph Neural Network",https://arxiv.org/search/?query=Decompositional+Quantum+Graph+Neural+Network+2022&searchtype=all,Decompositional Quantum Graph Neural Network,Ai,Decompositional Quantum Graph Neural Network 2022,1408.7005,https://arxiv.org/abs/1408.7005,The quest for a Quantum Neural Network,2014-08-29T13:00:17Z,0.6341,all:Decompositional Quantum Graph Neural Network 2022 AND au:Ai,"all:Decompositional Quantum Graph Neural Network 2022 AND au:Ai | ti:""Decompositional Quantum Graph Neural Network"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Incudini & Martini & Di Pierro, 2022 - Structure Learning of Quantum Embeddings",https://arxiv.org/search/?query=Structure+Learning+Quantum+Embeddings+2022&searchtype=all,Structure Learning of Quantum Embeddings,Incudini,Structure Learning Quantum Embeddings 2022,2510.23237,https://arxiv.org/abs/2510.23237,Robust Iterative Learning Hidden Quantum Markov Models,2025-10-27T11:48:44Z,0.5532,all:Structure Learning Quantum Embeddings 2022 AND au:Incudini,"all:Structure Learning Quantum Embeddings 2022 AND au:Incudini | ti:""Structure Learning of Quantum Embeddings"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Akhalwaya et al., 2022 - Exponential advantage on noisy quantum computers",https://arxiv.org/search/?query=Exponential+advantage+noisy+quantum+computers+Akhalwaya+2022&searchtype=all,Exponential advantage on noisy quantum computers,Akhalwaya,Exponential advantage noisy quantum computers Akhalwaya 2022,2303.05533,https://arxiv.org/abs/2303.05533,Realization of quantum signal processing on a noisy quantum computer,2023-03-09T19:00:17Z,0.6379,all:Exponential advantage noisy quantum computers Akhalwaya 2022 AND au:Akhalwaya,"all:Exponential advantage noisy quantum computers Akhalwaya 2022 AND au:Akhalwaya | ti:""Exponential advantage on noisy quantum computers"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Maheshwari & Garcia-Zapirain & Sierra-Sosa, 2022 - Quantum Machine Learning Applications in the Biomedical Domain: A Systematic Review",https://arxiv.org/search/?query=Quantum+Machine+Learning+Applications+Biomedical+Domain+Systematic+Review+2022&searchtype=all,Quantum Machine Learning Applications in the Biomedical Domain: A Systematic Review,Maheshwari,Quantum Machine Learning Applications Biomedical Domain Systematic Review 2022,2503.02905,https://arxiv.org/abs/2503.02905,Machine Learning Applications to Diffuse Reflectance Spectroscopy in Optical Diagnosis; A Systematic Review,2025-03-03T13:10:16Z,0.6596,all:Quantum Machine Learning Applications Biomedical Domain Systematic Review 2022 AND au:Maheshwari,"all:Quantum Machine Learning Applications Biomedical Domain Systematic Review 2022 AND au:Maheshwari | ti:""Quantum Machine Learning Applications in the Biomedical Domain: A Systematic Review"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Polson & Sokolov & Xu, 2022 - Quantum Bayes AI",https://arxiv.org/search/?query=Quantum+Bayes+AI+Polson+Sokolov+2022&searchtype=all,Quantum Bayes AI,Polson,Quantum Bayes AI Polson Sokolov 2022,9705030,https://arxiv.org/abs/9705030,Quantum State Reduction and the Quantum Bayes Principle,1997-05-16T09:47:09Z,0.4225,all:Quantum Bayes AI Polson Sokolov 2022 AND au:Polson,all:Quantum Bayes AI Polson Sokolov 2022 AND au:Polson
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Tapia et al., 2022 - Fraud detection with a single-qubit quantum neural network",https://arxiv.org/search/?query=Fraud+detection+single+qubit+quantum+neural+network+2022&searchtype=all,Fraud detection with a single-qubit quantum neural network,Tapia,Fraud detection single qubit quantum neural network 2022,2309.01127,https://arxiv.org/abs/2309.01127,Financial Fraud Detection using Quantum Graph Neural Networks,2023-09-03T09:42:49Z,0.7227,all:Fraud detection single qubit quantum neural network 2022 AND au:Tapia,"all:Fraud detection single qubit quantum neural network 2022 AND au:Tapia | ti:""Fraud detection with a single-qubit quantum neural network"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Yu et al., 2022 - Quantum federated learning based on gradient descent",https://arxiv.org/search/?query=Quantum+federated+learning+gradient+descent+Yu+2022&searchtype=all,Quantum federated learning based on gradient descent,Yu,Quantum federated learning gradient descent Yu 2022,2405.00909,https://arxiv.org/abs/2405.00909,Quantum Federated Learning Experiments in the Cloud with Data Encoding,2024-05-01T23:41:14Z,0.6066,all:Quantum federated learning gradient descent Yu 2022 AND au:Yu,"all:Quantum federated learning gradient descent Yu 2022 AND au:Yu | ti:""Quantum federated learning based on gradient descent"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Stella Li et al., 2022 - Q-LSTM Language Model Decentralized Quantum Multilingual Pre-Trained Language Model for Privacy Protection",https://arxiv.org/search/?query=Q+LSTM+Language+Model+Quantum+Multilingual+Pre+Trained+Privacy+Protection+2022&searchtype=all,Q-LSTM Language Model Decentralized Quantum Multilingual Pre-Trained Language Model for Privacy Protection,Stella,Q LSTM Language Model Quantum Multilingual Pre Trained Privacy Protection 2022,2509.07685,https://arxiv.org/abs/2509.07685,Measurement of the space-like $π^0$ transition form factor,2025-09-09T12:52:10Z,0.3,all:Q LSTM Language Model Quantum Multilingual Pre Trained Privacy Protection 2022 AND au:Stella,"all:Q LSTM Language Model Quantum Multilingual Pre Trained Privacy Protection 2022 AND au:Stella | ti:""Q-LSTM Language Model Decentralized Quantum Multilingual Pre-Trained Language Model for Privacy Protection"""
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Kiss et al., 2022",https://arxiv.org/search/?query=Quantum+neural+networks+force+fields+generation+Kiss+2022,"Kiss et al., 2022",Kiss,Quantum neural networks force fields generation Kiss 2022,2110.03861,https://arxiv.org/abs/2110.03861,QTN-VQC: An End-to-End Learning framework for Quantum Neural Networks,2021-10-06T14:44:51Z,0.1687,all:Quantum neural networks force fields generation Kiss 2022 AND au:Kiss,all:Quantum neural networks force fields generation Kiss 2022 AND au:Kiss
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Ceroni et al., 2022",https://arxiv.org/search/?query=Generating+Approximate+Ground+States+Molecules+Quantum+Machine+Learning+2022,"Ceroni et al., 2022",Ceroni,Generating Approximate Ground States Molecules Quantum Machine Learning 2022,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.3448,all:Generating Approximate Ground States Molecules Quantum Machine Learning 2022 AND au:Ceroni,all:Generating Approximate Ground States Molecules Quantum Machine Learning 2022 AND au:Ceroni
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Sajjan et al., 2022",https://arxiv.org/search/?query=Quantum+machine+learning+chemistry+physics+Sajjan+2022,"Sajjan et al., 2022",Sajjan,Quantum machine learning chemistry physics Sajjan 2022,2111.00851,https://arxiv.org/abs/2111.00851,Quantum Machine Learning for Chemistry and Physics,2021-11-01T11:38:47Z,0.2388,all:Quantum machine learning chemistry physics Sajjan 2022 AND au:Sajjan,all:Quantum machine learning chemistry physics Sajjan 2022 AND au:Sajjan
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Guo et al., 2022",https://arxiv.org/search/?query=Scalable+quantum+computational+chemistry+superconducting+qubits+2022,"Guo et al., 2022",Guo,Scalable quantum computational chemistry superconducting qubits 2022,2512.10504,https://arxiv.org/abs/2512.10504,Tianyan: Cloud services with quantum advantage,2025-12-11T10:23:39Z,0.2034,all:Scalable quantum computational chemistry superconducting qubits 2022 AND au:Guo,all:Scalable quantum computational chemistry superconducting qubits 2022 AND au:Guo
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Kao et al., 2022",https://arxiv.org/search/?query=Quantum+Advantage+Small+Molecule+Drug+Discovery+2022,"Kao et al., 2022",Kao,Quantum Advantage Small Molecule Drug Discovery 2022,2512.10504,https://arxiv.org/abs/2512.10504,Tianyan: Cloud services with quantum advantage,2025-12-11T10:23:39Z,0.2373,all:Quantum Advantage Small Molecule Drug Discovery 2022 AND au:Kao,all:Quantum Advantage Small Molecule Drug Discovery 2022 AND au:Kao
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Yang et al., 2022",https://arxiv.org/search/?query=Accelerated+quantum+Monte+Carlo+mitigated+error+noisy+quantum+computer+2022,"Yang et al., 2022",Yang,Accelerated quantum Monte Carlo mitigated error noisy quantum computer 2022,2512.10504,https://arxiv.org/abs/2512.10504,Tianyan: Cloud services with quantum advantage,2025-12-11T10:23:39Z,0.2667,all:Accelerated quantum Monte Carlo mitigated error noisy quantum computer 2022 AND au:Yang,all:Accelerated quantum Monte Carlo mitigated error noisy quantum computer 2022 AND au:Yang
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Tilly et al., 2022",https://arxiv.org/search/?query=VQE+review+methods+best+practices+Tilly+2022,"Tilly et al., 2022",Tilly,VQE review methods best practices Tilly 2022,2005.04969,https://arxiv.org/abs/2005.04969,How Unusual is the Milky Way's Assembly History?,2020-05-11T10:00:47Z,0.2222,all:VQE review methods best practices Tilly 2022 AND au:Tilly,all:VQE review methods best practices Tilly 2022 AND au:Tilly
/Users/shl/nvidia/QML/2022_QML_Literature_Review.md,"Mustafa & Morapakula & Jain, 2022",https://arxiv.org/search/?query=Variational+Quantum+Algorithms+Chemical+Simulation+Drug+Discovery+2022,"Mustafa & Morapakula & Jain, 2022",Mustafa,Variational Quantum Algorithms Chemical Simulation Drug Discovery 2022,1812.08767,https://arxiv.org/abs/1812.08767,Theory of variational quantum simulation,2018-12-20T18:52:17Z,0.2941,all:Variational Quantum Algorithms Chemical Simulation Drug Discovery 2022 AND au:Mustafa,"all:Variational Quantum Algorithms Chemical Simulation Drug Discovery 2022 AND au:Mustafa | ti:""Mustafa & Morapakula & Jain, 2022"""
/Users/shl/nvidia/QML/2023_QML_Literature_Review.md,"Zheng et al., 2023 - Unleashed from Constrained Optimization: Quantum Computing for Quantum Chemistry Employing Generator Coordinate Method",https://arxiv.org/search/?query=Quantum+Computing+Quantum+Chemistry+Generator+Coordinate+Method+2023&searchtype=all,Unleashed from Constrained Optimization: Quantum Computing for Quantum Chemistry Employing Generator Coordinate Method,Zheng,Quantum Computing Quantum Chemistry Generator Coordinate Method 2023,2112.14193,https://arxiv.org/abs/2112.14193,A full circuit-based quantum algorithm for excited-states in quantum chemistry,2021-12-28T15:48:09Z,0.4,all:Quantum Computing Quantum Chemistry Generator Coordinate Method 2023 AND au:Zheng,"all:Quantum Computing Quantum Chemistry Generator Coordinate Method 2023 AND au:Zheng | ti:""Unleashed from Constrained Optimization: Quantum Computing for Quantum Chemistry Employing Generator Coordinate Method"""
/Users/shl/nvidia/QML/2023_QML_Literature_Review.md,"Khan et al., 2023 - Quantum machine learning at record speed: Many-body distribution functionals as compact representations",https://arxiv.org/search/?query=Quantum+machine+learning+record+speed+Many+body+distribution+functionals+2023&searchtype=all,Quantum machine learning at record speed: Many-body distribution functionals as compact representations,Khan,Quantum machine learning record speed Many body distribution functionals 2023,1811.11400,https://arxiv.org/abs/1811.11400,FADL:Federated-Autonomous Deep Learning for Distributed Electronic Health Record,2018-11-28T06:06:38Z,0.4066,all:Quantum machine learning record speed Many body distribution functionals 2023 AND au:Khan,"all:Quantum machine learning record speed Many body distribution functionals 2023 AND au:Khan | ti:""Quantum machine learning at record speed: Many-body distribution functionals as compact representations"""
/Users/shl/nvidia/QML/2023_QML_Literature_Review.md,"Chan et al., 2023 - Hybrid variational quantum eigensolvers: merging computational models",https://arxiv.org/search/?query=Hybrid+variational+quantum+eigensolvers+merging+computational+models+2023&searchtype=all,Hybrid variational quantum eigensolvers: merging computational models,Chan,Hybrid variational quantum eigensolvers merging computational models 2023,2011.01279,https://arxiv.org/abs/2011.01279,Benchmarking adaptive variational quantum eigensolvers,2020-11-02T19:52:04Z,0.6066,all:Hybrid variational quantum eigensolvers merging computational models 2023 AND au:Chan,"all:Hybrid variational quantum eigensolvers merging computational models 2023 AND au:Chan | ti:""Hybrid variational quantum eigensolvers: merging computational models"""
