source_file,label,search_url,want_title,surname,query_text,best_id,best_abs_url,best_title,best_published,best_score,best_query,tried_queries
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Quantum+Graph+Attention+Networks+Trainable+Quantum+Encoders+Inductive+Graph+2025&searchtype=all,arXiv,,Quantum Graph Attention Networks Trainable Quantum Encoders Inductive Graph 2025,2408.15444,https://arxiv.org/abs/2408.15444,Quantum games and synchronicity,2024-08-27T23:27:59Z,0.1667,all:Quantum Graph Attention Networks Trainable Quantum Encoders Inductive Graph 2025,all:Quantum Graph Attention Networks Trainable Quantum Encoders Inductive Graph 2025
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Robust+quantum+reservoir+computers+forecasting+chaotic+dynamics+2025&searchtype=all,arXiv,,Robust quantum reservoir computers forecasting chaotic dynamics 2025,1910.00659,https://arxiv.org/abs/1910.00659,Forecasting Chaotic Systems with Very Low Connectivity Reservoir Computers,2019-10-01T20:39:25Z,0.1013,all:Robust quantum reservoir computers forecasting chaotic dynamics 2025,all:Robust quantum reservoir computers forecasting chaotic dynamics 2025
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Large+scale+quantum+reservoir+computing+Gaussian+Boson+Sampler+2025&searchtype=all,arXiv,,Large scale quantum reservoir computing Gaussian Boson Sampler 2025,2403.02240,https://arxiv.org/abs/2403.02240,Quantum Computing: Vision and Challenges,2024-03-04T17:33:18Z,0.1364,all:Large scale quantum reservoir computing Gaussian Boson Sampler 2025,all:Large scale quantum reservoir computing Gaussian Boson Sampler 2025
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Quantum+Reservoir+Computing+Realized+Volatility+Forecasting+2025&searchtype=all,arXiv,,Quantum Reservoir Computing Realized Volatility Forecasting 2025,2403.02240,https://arxiv.org/abs/2403.02240,Quantum Computing: Vision and Challenges,2024-03-04T17:33:18Z,0.1364,all:Quantum Reservoir Computing Realized Volatility Forecasting 2025,all:Quantum Reservoir Computing Realized Volatility Forecasting 2025
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Grand+Challenge+Quantum+Applications+Babbush+2025&searchtype=all,arXiv,,Grand Challenge Quantum Applications Babbush 2025,2509.01336,https://arxiv.org/abs/2509.01336,The AudioMOS Challenge 2025,2025-09-01T10:18:14Z,0.125,all:Grand Challenge Quantum Applications Babbush 2025,all:Grand Challenge Quantum Applications Babbush 2025
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Myths+quantum+computation+before+full+fault+tolerance+2025&searchtype=all,arXiv,,Myths quantum computation before full fault tolerance 2025,1404.6830,https://arxiv.org/abs/1404.6830,Orthogonal Fault Tolerance for Dynamically Adaptive Systems,2014-04-27T21:34:55Z,0.125,all:Myths quantum computation before full fault tolerance 2025,all:Myths quantum computation before full fault tolerance 2025
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Quantum+Machine+Learning+Modern+Tutorial+Researchers+2025&searchtype=all,arXiv,,Quantum Machine Learning Modern Tutorial Researchers 2025,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.1739,all:Quantum Machine Learning Modern Tutorial Researchers 2025,all:Quantum Machine Learning Modern Tutorial Researchers 2025
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Comprehensive+Survey+QML+Data+Analysis+Algorithmic+Advancements+2025&searchtype=all,arXiv,,Comprehensive Survey QML Data Analysis Algorithmic Advancements 2025,2405.04404,https://arxiv.org/abs/2405.04404,Vision Mamba: A Comprehensive Survey and Taxonomy,2024-05-07T15:30:14Z,0.1509,all:Comprehensive Survey QML Data Analysis Algorithmic Advancements 2025,all:Comprehensive Survey QML Data Analysis Algorithmic Advancements 2025
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Simulating+Chemistry+Bosonic+Quantum+Devices+2024&searchtype=all,arXiv,,Simulating Chemistry Bosonic Quantum Devices 2024,2404.10214,https://arxiv.org/abs/2404.10214,Simulating Chemistry on Bosonic Quantum Devices,2024-04-16T01:54:50Z,0.1538,all:Simulating Chemistry Bosonic Quantum Devices 2024,all:Simulating Chemistry Bosonic Quantum Devices 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=active+space+embedding+quantum+computing+Battaglia+2024&searchtype=all,arXiv,,active space embedding quantum computing Battaglia 2024,2403.02240,https://arxiv.org/abs/2403.02240,Quantum Computing: Vision and Challenges,2024-03-04T17:33:18Z,0.1364,all:active space embedding quantum computing Battaglia 2024,all:active space embedding quantum computing Battaglia 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Transcorrelated+Adaptive+Ansatz+quantum+chemistry+2024&searchtype=all,arXiv,,Transcorrelated Adaptive Ansatz quantum chemistry 2024,2309.14430,https://arxiv.org/abs/2309.14430,The Bethe Ansatz as a Quantum Circuit,2023-09-25T18:00:06Z,0.1429,all:Transcorrelated Adaptive Ansatz quantum chemistry 2024,all:Transcorrelated Adaptive Ansatz quantum chemistry 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Quantum+Boltzmann+machine+ground+state+energies+2024&searchtype=all,arXiv,,Quantum Boltzmann machine ground state energies 2024,2410.02371,https://arxiv.org/abs/2410.02371,NTU-NPU System for Voice Privacy 2024 Challenge,2024-10-03T10:45:10Z,0.1154,all:Quantum Boltzmann machine ground state energies 2024,all:Quantum Boltzmann machine ground state energies 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Quantum+molecular+docking+quantum+inspired+algorithm+2024&searchtype=all,arXiv,,Quantum molecular docking quantum inspired algorithm 2024,2408.15444,https://arxiv.org/abs/2408.15444,Quantum games and synchronicity,2024-08-27T23:27:59Z,0.1667,all:Quantum molecular docking quantum inspired algorithm 2024,all:Quantum molecular docking quantum inspired algorithm 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=molecular+docking+neutral+atoms+2024&searchtype=all,arXiv,,molecular docking neutral atoms 2024,2402.06770,https://arxiv.org/abs/2402.06770,Towards molecular docking with neutral atoms,2024-02-09T20:13:55Z,0.1224,all:molecular docking neutral atoms 2024,all:molecular docking neutral atoms 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Quantum+Active+Learning+Materials+Design+Discovery+2024&searchtype=all,arXiv,,Quantum Active Learning Materials Design Discovery 2024,2312.11487,https://arxiv.org/abs/2312.11487,Symbolic Learning for Material Discovery,2023-11-30T15:56:00Z,0.1778,all:Quantum Active Learning Materials Design Discovery 2024,all:Quantum Active Learning Materials Design Discovery 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Robust+Quantum+Reservoir+Computing+Molecular+Property+Prediction+2024&searchtype=all,arXiv,,Robust Quantum Reservoir Computing Molecular Property Prediction 2024,2510.08900,https://arxiv.org/abs/2510.08900,Few-shot Molecular Property Prediction: A Survey,2025-10-10T01:24:54Z,0.1538,all:Robust Quantum Reservoir Computing Molecular Property Prediction 2024,all:Robust Quantum Reservoir Computing Molecular Property Prediction 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Crossing+Gap+Variational+Quantum+Eigensolver+2024&searchtype=all,arXiv,,Crossing Gap Variational Quantum Eigensolver 2024,2004.01372,https://arxiv.org/abs/2004.01372,Variational Quantum State Eigensolver,2020-04-03T04:54:46Z,0.1905,all:Crossing Gap Variational Quantum Eigensolver 2024,all:Crossing Gap Variational Quantum Eigensolver 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=generative+quantum+eigensolver+GQE+ground+state+search+2024&searchtype=all,arXiv,,generative quantum eigensolver GQE ground state search 2024,2410.02371,https://arxiv.org/abs/2410.02371,NTU-NPU System for Voice Privacy 2024 Challenge,2024-10-03T10:45:10Z,0.1154,all:generative quantum eigensolver GQE ground state search 2024,all:generative quantum eigensolver GQE ground state search 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=OnionVQE+Optimization+Strategy+Ground+State+NISQ+2024&searchtype=all,arXiv,,OnionVQE Optimization Strategy Ground State NISQ 2024,2412.06830,https://arxiv.org/abs/2412.06830,A New Strategy for the Exploration of Venus,2024-12-06T22:58:32Z,0.2083,all:OnionVQE Optimization Strategy Ground State NISQ 2024,all:OnionVQE Optimization Strategy Ground State NISQ 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Strategies+running+QAOA+hundreds+qubits+2024&searchtype=all,arXiv,,Strategies running QAOA hundreds qubits 2024,2410.02371,https://arxiv.org/abs/2410.02371,NTU-NPU System for Voice Privacy 2024 Challenge,2024-10-03T10:45:10Z,0.1154,all:Strategies running QAOA hundreds qubits 2024,all:Strategies running QAOA hundreds qubits 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Towards+universal+QAOA+protocol+quantum+advantage+2024&searchtype=all,arXiv,,Towards universal QAOA protocol quantum advantage 2024,2512.10504,https://arxiv.org/abs/2512.10504,Tianyan: Cloud services with quantum advantage,2025-12-11T10:23:39Z,0.16,all:Towards universal QAOA protocol quantum advantage 2024,all:Towards universal QAOA protocol quantum advantage 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Performant+near+term+quantum+combinatorial+optimization+2024&searchtype=all,arXiv,,Performant near term quantum combinatorial optimization 2024,2410.02371,https://arxiv.org/abs/2410.02371,NTU-NPU System for Voice Privacy 2024 Challenge,2024-10-03T10:45:10Z,0.1154,all:Performant near term quantum combinatorial optimization 2024,all:Performant near term quantum combinatorial optimization 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Quantum+Kernel+Methods+Scrutiny+Benchmarking+Study+2024&searchtype=all,arXiv,,Quantum Kernel Methods Scrutiny Benchmarking Study 2024,2405.00304,https://arxiv.org/abs/2405.00304,QUACK: Quantum Aligned Centroid Kernel,2024-05-01T04:00:09Z,0.1429,all:Quantum Kernel Methods Scrutiny Benchmarking Study 2024,all:Quantum Kernel Methods Scrutiny Benchmarking Study 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Efficient+Parameter+Optimisation+Quantum+Kernel+Alignment+2024&searchtype=all,arXiv,,Efficient Parameter Optimisation Quantum Kernel Alignment 2024,2405.00304,https://arxiv.org/abs/2405.00304,QUACK: Quantum Aligned Centroid Kernel,2024-05-01T04:00:09Z,0.1429,all:Efficient Parameter Optimisation Quantum Kernel Alignment 2024,all:Efficient Parameter Optimisation Quantum Kernel Alignment 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Better+than+classical+subtle+art+benchmarking+quantum+machine+learning+2024&searchtype=all,arXiv,,Better than classical subtle art benchmarking quantum machine learning 2024,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.1739,all:Better than classical subtle art benchmarking quantum machine learning 2024,all:Better than classical subtle art benchmarking quantum machine learning 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Why+we+care+quantum+machine+learning+Wolf+2024&searchtype=all,arXiv,,Why we care quantum machine learning Wolf 2024,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.1739,all:Why we care quantum machine learning Wolf 2024,all:Why we care quantum machine learning Wolf 2024
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=real+neural+network+state+quantum+chemistry+Wu+2023&searchtype=all,arXiv,,real neural network state quantum chemistry Wu 2023,2312.13238,https://arxiv.org/abs/2312.13238,Inflation (2023),2023-12-20T18:02:33Z,0.2105,all:real neural network state quantum chemistry Wu 2023,all:real neural network state quantum chemistry Wu 2023
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Reducing+Quantum+Many+electron+Problem+Two+Electrons+Machine+Learning+2023&searchtype=all,arXiv,,Reducing Quantum Many electron Problem Two Electrons Machine Learning 2023,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.1739,all:Reducing Quantum Many electron Problem Two Electrons Machine Learning 2023,all:Reducing Quantum Many electron Problem Two Electrons Machine Learning 2023
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Analog+Quantum+Computing+Neutral+Atoms+Solvent+Configuration+Drug+Discovery+2023&searchtype=all,arXiv,,Analog Quantum Computing Neutral Atoms Solvent Configuration Drug Discovery 2023,2408.13479,https://arxiv.org/abs/2408.13479,Quantum-machine-assisted Drug Discovery,2024-08-24T05:38:31Z,0.1818,all:Analog Quantum Computing Neutral Atoms Solvent Configuration Drug Discovery 2023,all:Analog Quantum Computing Neutral Atoms Solvent Configuration Drug Discovery 2023
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Hybrid+quantum+classical+CNN+molecular+protein+binding+affinity+2023&searchtype=all,arXiv,,Hybrid quantum classical CNN molecular protein binding affinity 2023,2312.13238,https://arxiv.org/abs/2312.13238,Inflation (2023),2023-12-20T18:02:33Z,0.2105,all:Hybrid quantum classical CNN molecular protein binding affinity 2023,all:Hybrid quantum classical CNN molecular protein binding affinity 2023
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Molecular+docking+quantum+approximate+optimization+algorithm+2023&searchtype=all,arXiv,,Molecular docking quantum approximate optimization algorithm 2023,2312.13238,https://arxiv.org/abs/2312.13238,Inflation (2023),2023-12-20T18:02:33Z,0.2105,all:Molecular docking quantum approximate optimization algorithm 2023,all:Molecular docking quantum approximate optimization algorithm 2023
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Quantum+machine+learning+record+speed+Many+body+distribution+functionals+2023&searchtype=all,arXiv,,Quantum machine learning record speed Many body distribution functionals 2023,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.1739,all:Quantum machine learning record speed Many body distribution functionals 2023,all:Quantum machine learning record speed Many body distribution functionals 2023
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=provable+absence+barren+plateaus+imply+classical+simulability+Cerezo+2023&searchtype=all,arXiv,,provable absence barren plateaus imply classical simulability Cerezo 2023,2007.14384,https://arxiv.org/abs/2007.14384,Noise-Induced Barren Plateaus in Variational Quantum Algorithms,2020-07-28T17:52:21Z,0.1176,all:provable absence barren plateaus imply classical simulability Cerezo 2023,all:provable absence barren plateaus imply classical simulability Cerezo 2023
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Unified+Theory+Barren+Plateaus+Deep+Parametrized+Quantum+Circuits+2023&searchtype=all,arXiv,,Unified Theory Barren Plateaus Deep Parametrized Quantum Circuits 2023,2305.01799,https://arxiv.org/abs/2305.01799,Energy-dependent barren plateau in bosonic variational quantum circuits,2023-05-02T22:01:56Z,0.1053,all:Unified Theory Barren Plateaus Deep Parametrized Quantum Circuits 2023,all:Unified Theory Barren Plateaus Deep Parametrized Quantum Circuits 2023
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Embedding+Classical+Variational+Methods+Quantum+Circuits+2023&searchtype=all,arXiv,,Embedding Classical Variational Methods Quantum Circuits 2023,2312.13238,https://arxiv.org/abs/2312.13238,Inflation (2023),2023-12-20T18:02:33Z,0.2105,all:Embedding Classical Variational Methods Quantum Circuits 2023,all:Embedding Classical Variational Methods Quantum Circuits 2023
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Classical+Verification+Quantum+Learning+Caro+2023&searchtype=all,arXiv,,Classical Verification Quantum Learning Caro 2023,2312.13238,https://arxiv.org/abs/2312.13238,Inflation (2023),2023-12-20T18:02:33Z,0.2105,all:Classical Verification Quantum Learning Caro 2023,all:Classical Verification Quantum Learning Caro 2023
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Shadows+quantum+machine+learning+Jerbi+2023&searchtype=all,arXiv,,Shadows quantum machine learning Jerbi 2023,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.1739,all:Shadows quantum machine learning Jerbi 2023,all:Shadows quantum machine learning Jerbi 2023
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Artificial+Intelligence+Science+Quantum+Atomistic+Continuum+Systems+2023&searchtype=all,arXiv,,Artificial Intelligence Science Quantum Atomistic Continuum Systems 2023,1703.06597,https://arxiv.org/abs/1703.06597,Artificial Intelligence and Economic Theories,2017-03-20T04:47:14Z,0.12,all:Artificial Intelligence Science Quantum Atomistic Continuum Systems 2023,all:Artificial Intelligence Science Quantum Atomistic Continuum Systems 2023
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Generating+Approximate+Ground+States+Molecules+Using+Quantum+Machine+Learning+2022&searchtype=all,arXiv,,Generating Approximate Ground States Molecules Using Quantum Machine Learning 2022,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.1739,all:Generating Approximate Ground States Molecules Using Quantum Machine Learning 2022,all:Generating Approximate Ground States Molecules Using Quantum Machine Learning 2022
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Quantum+neural+networks+force+fields+generation+2022&searchtype=all,arXiv,,Quantum neural networks force fields generation 2022,2212.06370,https://arxiv.org/abs/2212.06370,Dual Accuracy-Quality-Driven Neural Network for Prediction Interval Generation,2022-12-13T05:03:16Z,0.0964,all:Quantum neural networks force fields generation 2022,all:Quantum neural networks force fields generation 2022
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Quantum+Machine+Learning+Material+Synthesis+Hardware+Security+2022&searchtype=all,arXiv,,Quantum Machine Learning Material Synthesis Hardware Security 2022,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.1739,all:Quantum Machine Learning Material Synthesis Hardware Security 2022,all:Quantum Machine Learning Material Synthesis Hardware Security 2022
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Digitized+Counterdiabatic+Quantum+Algorithm+Protein+Folding+2022&searchtype=all,arXiv,,Digitized Counterdiabatic Quantum Algorithm Protein Folding 2022,1002.5013,https://arxiv.org/abs/1002.5013,Protein Folding: A Perspective From Statistical Physics,2010-02-26T15:49:03Z,0.1356,all:Digitized Counterdiabatic Quantum Algorithm Protein Folding 2022,all:Digitized Counterdiabatic Quantum Algorithm Protein Folding 2022
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=VQE+review+methods+best+practices+Tilly+2022&searchtype=all,arXiv,,VQE review methods best practices Tilly 2022,2210.07206,https://arxiv.org/abs/2210.07206,Best Practices in the Creation and Use of Emotion Lexicons,2022-10-13T17:31:09Z,0.127,all:VQE review methods best practices Tilly 2022,all:VQE review methods best practices Tilly 2022
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Generalization+quantum+machine+learning+few+training+data+Caro+2022&searchtype=all,arXiv,,Generalization quantum machine learning few training data Caro 2022,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.1739,all:Generalization quantum machine learning few training data Caro 2022,all:Generalization quantum machine learning few training data Caro 2022
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=quantum+advantage+right+goal+quantum+machine+learning+Schuld+2022&searchtype=all,arXiv,,quantum advantage right goal quantum machine learning Schuld 2022,2512.10504,https://arxiv.org/abs/2512.10504,Tianyan: Cloud services with quantum advantage,2025-12-11T10:23:39Z,0.16,all:quantum advantage right goal quantum machine learning Schuld 2022,all:quantum advantage right goal quantum machine learning Schuld 2022
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Quantum+machine+learning+chemistry+physics+Sajjan+2022&searchtype=all,arXiv,,Quantum machine learning chemistry physics Sajjan 2022,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.1739,all:Quantum machine learning chemistry physics Sajjan 2022,all:Quantum machine learning chemistry physics Sajjan 2022
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Survey+Quantum+Reinforcement+Learning+Meyer+2022&searchtype=all,arXiv,,Survey Quantum Reinforcement Learning Meyer 2022,2507.02910,https://arxiv.org/abs/2507.02910,Causal-Paced Deep Reinforcement Learning,2025-06-24T20:15:01Z,0.1333,all:Survey Quantum Reinforcement Learning Meyer 2022,all:Survey Quantum Reinforcement Learning Meyer 2022
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Noisy+intermediate+scale+quantum+NISQ+algorithms+Bharti+2021&searchtype=all,arXiv,,Noisy intermediate scale quantum NISQ algorithms Bharti 2021,2305.09518,https://arxiv.org/abs/2305.09518,Where are we heading with NISQ?,2023-05-16T15:15:30Z,0.1714,all:Noisy intermediate scale quantum NISQ algorithms Bharti 2021,all:Noisy intermediate scale quantum NISQ algorithms Bharti 2021
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Supervised+quantum+machine+learning+models+kernel+methods+Schuld+2021&searchtype=all,arXiv,,Supervised quantum machine learning models kernel methods Schuld 2021,2005.08582,https://arxiv.org/abs/2005.08582,Quantum Machine Learning in High Energy Physics,2020-05-18T10:48:39Z,0.1154,all:Supervised quantum machine learning models kernel methods Schuld 2021,all:Supervised quantum machine learning models kernel methods Schuld 2021
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Quantum+advantage+learning+experiments+Huang+2021&searchtype=all,arXiv,,Quantum advantage learning experiments Huang 2021,2512.10504,https://arxiv.org/abs/2512.10504,Tianyan: Cloud services with quantum advantage,2025-12-11T10:23:39Z,0.16,all:Quantum advantage learning experiments Huang 2021,all:Quantum advantage learning experiments Huang 2021
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=power+data+quantum+machine+learning+Huang+2021&searchtype=all,arXiv,,power data quantum machine learning Huang 2021,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.1739,all:power data quantum machine learning Huang 2021,all:power data quantum machine learning Huang 2021
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Generalization+quantum+machine+learning+few+training+data+2021&searchtype=all,arXiv,,Generalization quantum machine learning few training data 2021,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.1739,all:Generalization quantum machine learning few training data 2021,all:Generalization quantum machine learning few training data 2021
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Efficient+noise+resilient+measurements+quantum+chemistry+near+term+2021&searchtype=all,arXiv,,Efficient noise resilient measurements quantum chemistry near term 2021,0608035,https://arxiv.org/abs/0608035,Quantum measurements without sums,2006-08-03T16:53:06Z,0.1579,all:Efficient noise resilient measurements quantum chemistry near term 2021,all:Efficient noise resilient measurements quantum chemistry near term 2021
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Emerging+quantum+computing+algorithms+quantum+chemistry+2021&searchtype=all,arXiv,,Emerging quantum computing algorithms quantum chemistry 2021,2512.10504,https://arxiv.org/abs/2512.10504,Tianyan: Cloud services with quantum advantage,2025-12-11T10:23:39Z,0.16,all:Emerging quantum computing algorithms quantum chemistry 2021,all:Emerging quantum computing algorithms quantum chemistry 2021
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Quantum+machine+learning+graph+structured+data+Beer+2021&searchtype=all,arXiv,,Quantum machine learning graph structured data Beer 2021,2302.08893,https://arxiv.org/abs/2302.08893,Active learning for data streams: a survey,2023-02-17T14:24:13Z,0.1739,all:Quantum machine learning graph structured data Beer 2021,all:Quantum machine learning graph structured data Beer 2021
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Solving+nonlinear+differential+equations+differentiable+quantum+circuits+2021&searchtype=all,arXiv,,Solving nonlinear differential equations differentiable quantum circuits 2021,1403.8110,https://arxiv.org/abs/1403.8110,Note on a Nonlinear Differential Equation,2014-03-26T23:37:03Z,0.1304,all:Solving nonlinear differential equations differentiable quantum circuits 2021,all:Solving nonlinear differential equations differentiable quantum circuits 2021
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=lambeq+Efficient+High+Level+Python+Library+Quantum+NLP+2021&searchtype=all,arXiv,,lambeq Efficient High Level Python Library Quantum NLP 2021,2412.13472,https://arxiv.org/abs/2412.13472,SocialED: A Python Library for Social Event Detection,2024-12-18T03:37:47Z,0.1404,all:lambeq Efficient High Level Python Library Quantum NLP 2021,all:lambeq Efficient High Level Python Library Quantum NLP 2021
/Users/shl/nvidia/QML/QML_Literature_Complete_Review_2007_2025.md,arXiv,https://arxiv.org/search/?query=Variational+Quantum+Algorithms+Cerezo+2020&searchtype=all,arXiv,,Variational Quantum Algorithms Cerezo 2020,2004.01372,https://arxiv.org/abs/2004.01372,Variational Quantum State Eigensolver,2020-04-03T04:54:46Z,0.1905,all:Variational Quantum Algorithms Cerezo 2020,all:Variational Quantum Algorithms Cerezo 2020
